,name,normal_assignment,assignment,state_var_normal_assignment,state_var_assign,if,loop,var_definition,emit,guarantee,function_call,rhs_msgsender,owner_is_msgsender,lhs_balance_assign,lhs_balance_owner_assign,is_constructor,visibility,modifier_names,is_called
2577,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2578,reinvest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2579,exit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2580,withdraw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2581,sell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2582,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2583,totalEthereumBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2584,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2585,myTokens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2586,myDividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2587,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2588,dividendsOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2589,sellPrice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2590,buyPrice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2591,calculateTokensReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2592,calculateEthereumReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2593,purchaseTokens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2594,,0,0,0,0,1,0,0,0,0,2,0,0,0,0,False,external,[],False
2595,makeDeposit,3,4,3,4,3,0,0,0,0,1,0,0,0,0,False,internal,[],False
2596,requestPayDay,6,7,3,4,2,0,0,0,0,0,0,0,0,0,False,internal,[],False
2597,startDivDistribution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2598,getAvailablePayout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2599,resolvePercentRate,0,0,0,0,4,0,0,0,0,0,0,0,0,0,False,public,[],False
2600,getFundCMTBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2601,totalEthereumBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2602,mul,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2603,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2604,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2605,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2606,add,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2607,sub,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2608,mul,2,2,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
2609,div,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2610,owners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2611,transferOwnership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2612,appointHeir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2613,succeedOwner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2614,isEmpty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2615,isSender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2616,values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2617,count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2618,first,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2619,last,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2620,contains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2621,add,1,1,0,0,1,0,0,0,0,0,0,0,0,0,False,internal,[],False
2622,remove,3,4,0,0,2,0,0,0,0,0,0,0,0,0,False,internal,[],False
2623,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True,internal,[],False
2624,owners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2625,transferOwnership,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,external,['onlyOwner'],False
2626,appointHeir,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,external,['onlyOwner'],False
2627,succeedOwner,0,0,0,0,0,0,0,1,1,1,0,0,0,0,False,external,[],False
2628,_transferOwnership,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,private,[],False
2629,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,internal,[],False
2630,initAreas,134,134,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],True
2631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,public,['MultiOwnable'],False
2632,init,0,0,0,0,0,0,0,1,1,2,0,0,0,0,False,external,['onlyOwner'],False
2633,start,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,external,['onlyOwner'],False
2634,finish,1,3,0,0,0,2,0,1,1,1,0,0,0,0,False,external,['onlyOwner'],False
2635,acquire,12,12,7,7,15,0,0,2,5,3,2,1,0,0,False,external,['onlyHuman'],False
2636,post,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,external,['onlyHuman'],False
2637,dub,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,['onlyHuman'],False
2638,reset,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,private,[],True
2639,tryUnlockSiblings,2,3,0,0,1,1,0,1,0,0,0,0,0,0,False,private,[],True
2640,tryUnlockParent,2,3,0,0,1,1,0,1,0,0,0,0,0,0,False,private,[],True
2641,tryUnlockTarget,2,2,0,0,1,0,0,1,0,0,0,0,0,0,False,private,[],True
2642,getInitialCost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
2643,getConfigs,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,private,[],False
2644,,8,8,8,8,0,0,0,0,0,0,6,3,0,0,True,public,[],False
2645,BeginRound,11,11,11,11,1,0,0,1,3,0,0,0,0,0,False,public,[],False
2646,FundTree,3,3,3,3,0,0,0,1,2,1,0,0,0,0,False,public,[],False
2647,ClaimAcornShare,2,2,2,2,1,0,0,1,0,0,0,0,1,1,False,public,[],False
2648,BecomeSnailmaster,3,3,3,3,0,0,0,1,3,0,1,0,0,0,False,public,[],False
2649,WithdrawBalance,1,1,1,1,0,0,0,1,1,0,0,0,1,1,False,public,[],False
2650,PotSplit,5,5,5,5,0,0,0,0,0,0,0,0,1,0,False,private,[],False
2651,JoinRound,8,8,8,8,3,0,0,1,3,0,0,0,0,0,False,public,[],False
2652,WinRound,5,5,5,5,0,0,0,1,0,0,0,0,1,0,False,private,[],False
2653,HatchEgg,4,4,4,4,2,0,0,1,3,2,1,0,0,0,False,public,[],False
2654,SellEgg,5,5,5,5,0,0,0,1,2,0,0,0,1,1,False,public,[],False
2655,BuyEgg,4,4,3,3,1,0,0,1,2,1,0,0,1,1,False,public,[],False
2656,BuyStartingSnail,5,5,5,5,0,0,0,1,5,1,0,0,0,0,False,public,[],False
2657,GrabRedHarvest,4,4,4,4,1,0,0,1,3,1,0,0,1,1,False,public,[],False
2658,UseRedEgg,3,3,3,3,2,0,0,1,3,1,1,0,0,0,False,public,[],False
2659,FindSlug,3,3,3,3,0,0,0,1,4,0,0,0,0,0,False,public,[],False
2660,FindLettuce,5,5,5,5,1,0,0,1,4,0,0,0,0,0,False,public,[],False
2661,FindCarrot,2,2,2,2,0,0,0,1,4,1,0,0,0,0,False,public,[],False
2662,PayThrone,1,1,1,1,1,0,0,1,1,0,0,0,0,0,False,public,[],False
2663,BecomeSpiderQueen,5,5,5,5,0,0,0,1,3,0,1,1,0,0,False,public,[],False
2664,BecomeSquirrelDuke,5,5,5,5,0,0,0,1,3,0,1,1,0,0,False,public,[],False
2665,BecomeTadpolePrince,6,6,6,6,1,0,0,1,3,1,1,1,2,2,False,public,[],False
2666,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,[],False
2667,ComputeAcornCost,2,2,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2668,ComputeAcornBuy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2669,ComputeMyShare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2670,ComputeHarvest,2,2,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2671,ComputeSquare,3,3,0,0,0,1,0,0,0,0,0,0,0,0,False,public,[],False
2672,ComputeSell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2673,ComputeBuy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2674,ComputeMyEgg,3,3,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2675,GetSnail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2676,GetAcorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2677,GetProd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2678,GetMyEgg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2679,GetMyBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2680,GetRed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2681,GetLettuce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2682,GetCarrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2683,GetSlug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2684,GetMyRound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2685,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
2686,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2687,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2688,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2689,,8,8,8,8,0,0,0,0,0,0,0,0,0,0,True,public,[],False
2690,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2691,buyXid,3,3,0,0,2,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2692,buyXaddr,4,4,0,0,2,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2693,buyXname,4,4,0,0,2,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2694,reLoadXid,3,3,0,0,2,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2695,reLoadXaddr,4,4,0,0,2,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2696,reLoadXname,4,4,0,0,2,0,0,0,0,1,0,0,0,0,False,public,"['isActivated', 'isHuman', 'isWithinLimits']",False
2697,withdraw,6,6,0,0,3,0,0,2,0,0,0,0,0,0,False,public,"['isActivated', 'isHuman']",False
2698,registerNameXID,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['isHuman'],False
2699,registerNameXaddr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['isHuman'],False
2700,registerNameXname,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['isHuman'],False
2701,getBuyPrice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2702,getTimeLeft,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,public,[],False
2703,getPlayerVaults,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,public,[],False
2704,getPlayerVaultsHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
2705,getCurrentRoundInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2706,getPlayerInfoByAddress,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2707,buyCore,5,5,0,0,2,0,0,1,0,1,0,0,0,0,False,private,[],False
2708,reLoadCore,5,5,0,0,2,0,0,1,0,1,0,0,0,0,False,private,[],False
2709,core,24,30,4,5,11,0,0,0,0,2,0,0,0,0,False,private,[],False
2710,calcUnMaskedEarnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
2711,calcKeysReceived,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2712,iWantXKeys,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2713,receivePlayerInfo,6,6,2,2,6,0,0,0,1,0,0,0,0,0,False,external,[],False
2714,receivePlayerNameList,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,external,[],False
2715,determinePID,8,8,2,2,3,0,0,0,0,0,1,0,0,0,False,private,[],False
2716,verifyTeam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,private,[],False
2717,managePlayer,2,2,0,0,1,0,0,0,0,1,0,0,0,0,False,private,[],False
2718,endRound,16,18,0,1,1,0,0,0,0,0,0,0,0,0,False,private,[],False
2719,updateGenVault,2,2,0,0,1,0,0,0,0,0,0,0,0,0,False,private,[],False
2720,updateTimer,4,4,0,0,2,0,0,0,0,0,0,0,0,0,False,private,[],False
2721,airdrop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,private,[],False
2722,distributeExternal,7,7,0,0,3,0,0,1,0,0,0,0,0,0,False,private,[],False
2723,potSwap,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,external,[],False
2724,distributeInternal,6,6,1,1,1,0,0,0,0,0,0,0,0,0,False,private,[],False
2725,updateMasks,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
2726,withdrawEarnings,3,3,0,0,1,0,0,0,0,1,0,0,0,0,False,private,[],False
2727,endTx,2,2,0,0,0,0,0,1,0,0,0,0,0,0,False,private,[],False
2728,activate,4,4,2,2,0,0,0,0,2,0,0,0,0,0,False,public,[],False
2729,keysRec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2730,ethRec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2731,keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2732,eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2733,getPlayerID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2734,getPlayerName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2735,getPlayerLAff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2736,getPlayerAddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2737,getNameFee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2738,registerNameXIDFromDapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2739,registerNameXaddrFromDapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2740,registerNameXnameFromDapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2741,nameFilter,3,4,0,0,5,1,0,0,7,0,0,0,0,0,False,internal,[],False
2742,mul,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
2743,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2744,add,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2745,sqrt,3,3,0,0,0,1,0,0,0,0,0,0,0,0,False,internal,[],False
2746,sq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2747,pwr,1,2,0,0,2,1,0,0,0,0,0,0,0,0,False,internal,[],False
2748,,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
2749,renounceOwnership,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,['onlyOwner'],False
2750,transferOwnership,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,['onlyOwner'],False
2751,_transferOwnership,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,internal,[],False
2752,mul,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
2753,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2754,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2755,add,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2756,reputationOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2757,mint,2,2,2,2,0,0,0,1,0,0,0,0,1,0,False,public,['onlyOwner'],False
2758,burn,3,3,2,2,1,0,0,1,0,0,0,0,1,0,False,public,['onlyOwner'],False
2759,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2760,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2761,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2762,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2763,transfer,2,2,2,2,0,0,0,1,2,0,0,0,2,1,False,public,[],False
2764,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2765,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2766,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2767,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2768,transferFrom,3,3,0,0,0,0,0,1,3,0,0,0,2,0,False,public,[],False
2769,approve,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
2770,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2771,increaseApproval,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
2772,decreaseApproval,2,2,0,0,1,0,0,1,0,0,0,0,0,0,False,public,[],False
2773,mint,2,2,0,0,0,0,0,2,0,0,0,0,1,0,False,public,"['hasMintPermission', 'canMint']",False
2774,finishMinting,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'canMint']",False
2775,burn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
2776,_burn,2,2,0,0,0,0,0,2,1,0,0,0,1,0,False,internal,[],False
2777,approveAndCall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2778,transferAndCall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2779,transferFromAndCall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2780,approveAndCall,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,[],False
2781,transferAndCall,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,[],False
2782,transferFromAndCall,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,[],False
2783,increaseApprovalAndCall,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,[],False
2784,decreaseApprovalAndCall,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,[],False
2785,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,True,public,[],False
2786,mint,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,public,"['onlyOwner', 'canMint']",False
2787,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,True,public,[],False
2788,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
2789,genericCall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
2790,sendEther,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['onlyOwner'],False
2791,externalTokenTransfer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['onlyOwner'],False
2792,externalTokenTransferFrom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['onlyOwner'],False
2793,externalTokenIncreaseApproval,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['onlyOwner'],False
2794,externalTokenDecreaseApproval,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['onlyOwner'],False
2795,pre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2796,post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2797,when,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2798,mintReputation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2799,burnReputation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2800,mintTokens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2801,registerScheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2802,unregisterScheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2803,unregisterSelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2804,isSchemeRegistered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2805,getSchemeParameters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2806,getGlobalConstraintParameters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2807,getSchemePermissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2808,globalConstraintsCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2809,isGlobalConstraintRegistered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2810,addGlobalConstraint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2811,removeGlobalConstraint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2812,upgradeController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2813,genericCall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2814,sendEther,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2815,externalTokenTransfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2816,externalTokenTransferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2817,externalTokenIncreaseApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2818,externalTokenDecreaseApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2819,getNativeReputation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2820,,4,4,4,4,0,0,0,0,0,0,0,0,0,0,True,public,[],False
2821,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,external,[],False
2822,mintReputation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2823,burnReputation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2824,mintTokens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2825,registerScheme,2,2,0,0,0,0,0,1,2,0,0,0,0,0,False,external,"['onlyRegisteringSchemes', 'onlySubjectToConstraint', 'isAvatarValid']",False
2826,unregisterScheme,0,0,0,0,1,0,0,1,1,0,0,0,0,0,False,external,"['onlyRegisteringSchemes', 'onlySubjectToConstraint', 'isAvatarValid']",False
2827,unregisterSelf,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2828,isSchemeRegistered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2829,getSchemeParameters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2830,getSchemePermissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2831,getGlobalConstraintParameters,1,1,0,0,2,0,0,0,0,0,0,0,0,0,False,external,[],False
2832,globalConstraintsCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2833,isGlobalConstraintRegistered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2834,addGlobalConstraint,4,4,2,2,4,0,0,1,0,0,0,0,0,0,False,external,"['onlyGlobalConstraintsScheme', 'isAvatarValid']",False
2835,removeGlobalConstraint,10,12,2,4,7,0,0,1,0,0,0,0,0,0,False,external,"['onlyGlobalConstraintsScheme', 'isAvatarValid']",False
2836,upgradeController,1,1,1,1,2,0,0,1,5,0,0,0,0,0,False,external,"['onlyUpgradingScheme', 'isAvatarValid']",False
2837,genericCall,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyGenericCallScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2838,sendEther,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2839,externalTokenTransfer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2840,externalTokenTransferFrom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2841,externalTokenIncreaseApproval,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2842,externalTokenDecreaseApproval,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,external,"['onlyRegisteredScheme', 'onlySubjectToConstraint', 'isAvatarValid']",False
2843,getNativeReputation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,['isAvatarValid'],False
2844,_isSchemeRegistered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,['isAvatarValid'],False
2845,execute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2846,propose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2847,cancelProposal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2848,ownerVote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2849,vote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2850,voteWithSpecifiedAmounts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2851,cancelVote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2852,execute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2853,getNumberOfChoices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2854,isVotable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2855,voteStatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2856,isAbstainAllow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2857,getAllowedRangeOfChoices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
2858,updateParameters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2859,getParametersFromController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
